latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
65.95256,12.476944,14.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_0cm (°C)
2023-09-15T02:00,11.1,60,0.00,0.00,20.2,127,37.8,9.6
2023-09-15T03:00,11.1,62,0.00,0.00,19.4,126,37.1,9.6
2023-09-15T04:00,10.3,62,0.00,0.00,18.0,128,36.4,9.7
2023-09-15T05:00,10.6,63,0.00,0.00,17.3,129,34.2,9.7
2023-09-15T06:00,10.4,64,0.00,0.00,14.4,133,31.7,10.0
2023-09-15T07:00,11.5,65,0.00,0.00,14.0,134,27.7,10.2
2023-09-15T08:00,11.4,66,0.00,0.00,13.7,155,27.0,10.7
2023-09-15T09:00,12.0,68,0.00,0.00,14.4,161,27.4,10.5
2023-09-15T10:00,12.5,71,0.00,0.00,15.1,162,28.1,11.0
2023-09-15T11:00,12.0,79,0.10,0.00,15.5,162,29.9,12.2
2023-09-15T12:00,12.3,81,0.20,0.00,15.8,159,30.2,11.6
2023-09-15T13:00,13.6,73,0.00,0.00,17.3,171,34.2,11.9
2023-09-15T14:00,13.2,71,0.00,0.00,15.1,190,32.8,12.2
2023-09-15T15:00,13.3,72,0.00,0.00,13.3,189,30.6,11.9
2023-09-15T16:00,13.1,71,0.00,0.00,10.4,191,24.8,11.5
2023-09-15T17:00,11.3,72,0.00,0.00,7.9,153,18.7,10.9
2023-09-15T18:00,12.2,69,0.00,0.00,11.2,139,20.5,10.7
2023-09-15T19:00,11.6,68,0.00,0.00,13.0,138,24.1,10.6
2023-09-15T20:00,12.1,65,0.00,0.00,15.1,131,28.4,10.6
2023-09-15T21:00,11.7,62,0.00,0.00,19.1,136,34.9,10.5
2023-09-15T22:00,11.9,60,0.00,0.00,17.6,144,36.4,10.3
2023-09-15T23:00,12.4,59,0.00,0.00,19.1,146,35.6,10.3
2023-09-16T00:00,12.7,63,0.00,0.00,18.0,156,35.3,10.6
2023-09-16T01:00,12.5,74,0.10,0.00,21.2,157,41.8,10.4
2023-09-16T02:00,11.2,73,0.00,0.00,22.0,174,45.4,10.6
2023-09-16T03:00,12.7,68,0.00,0.00,23.8,154,45.0,10.7
2023-09-16T04:00,11.7,82,1.20,0.00,25.9,165,49.7,10.9
2023-09-16T05:00,11.3,88,1.40,0.00,32.0,172,60.5,10.8
2023-09-16T06:00,10.8,93,1.30,0.00,36.7,185,68.8,10.7
2023-09-16T07:00,11.4,93,1.60,0.00,41.8,199,75.2,11.1
2023-09-16T08:00,11.8,94,0.30,0.00,32.8,208,76.7,11.3
2023-09-16T09:00,11.8,91,0.10,0.00,29.5,223,58.3,11.2
2023-09-16T10:00,12.1,91,0.00,0.00,28.8,220,52.6,11.4
2023-09-16T11:00,12.0,89,0.00,0.00,30.6,241,56.2,11.3
2023-09-16T12:00,12.0,90,0.00,0.00,29.9,257,51.8,11.3
2023-09-16T13:00,11.1,90,0.00,0.00,23.0,282,51.8,11.1
2023-09-16T14:00,10.3,93,0.20,0.00,25.6,289,44.3,10.9
2023-09-16T15:00,10.3,94,1.30,0.00,22.3,300,39.2,10.9
2023-09-16T16:00,10.2,90,0.90,0.00,19.4,293,38.5,10.7
2023-09-16T17:00,9.8,90,0.20,0.00,16.9,295,33.8,10.5
2023-09-16T18:00,9.4,86,0.70,0.00,20.2,311,42.8,10.4
2023-09-16T19:00,9.4,82,0.00,0.00,20.9,318,37.1,10.1
2023-09-16T20:00,9.2,84,0.10,0.00,16.2,318,36.4,9.9
2023-09-16T21:00,9.3,78,0.10,0.00,11.5,323,28.4,9.4
2023-09-16T22:00,9.5,76,0.00,0.00,10.8,318,20.2,9.4
2023-09-16T23:00,9.5,75,0.00,0.00,11.5,317,20.2,9.5
2023-09-17T00:00,8.9,72,0.00,0.00,8.6,312,21.2,9.4
2023-09-17T01:00,8.8,75,0.00,0.00,10.4,307,20.5,9.4
2023-09-17T02:00,8.6,77,0.00,0.00,8.6,297,18.4,9.2
2023-09-17T03:00,8.9,75,0.00,0.00,10.1,312,17.6,9.1
2023-09-17T04:00,8.9,75,0.00,0.00,8.3,326,17.6,9.2
2023-09-17T05:00,8.5,79,0.00,0.00,6.5,309,14.0,8.8
2023-09-17T06:00,8.9,79,0.00,0.00,7.2,306,14.8,9.3
2023-09-17T07:00,8.7,77,0.00,0.00,7.6,287,13.7,10.1
2023-09-17T08:00,9.8,82,0.00,0.00,6.5,352,14.8,10.5
2023-09-17T09:00,10.1,71,0.00,0.00,5.0,287,15.5,11.1
2023-09-17T10:00,11.0,68,0.00,0.00,6.5,260,15.1,11.5
2023-09-17T11:00,11.3,69,0.00,0.00,7.9,236,16.9,11.8
2023-09-17T12:00,10.8,69,0.00,0.00,10.1,223,20.5,11.8
2023-09-17T13:00,10.8,66,0.00,0.00,11.5,222,22.7,11.6
2023-09-17T14:00,11.3,65,0.00,0.00,11.5,222,23.0,11.6
2023-09-17T15:00,10.6,66,0.00,0.00,10.8,217,23.8,11.3
2023-09-17T16:00,10.1,68,0.00,0.00,9.7,214,20.9,10.9
2023-09-17T17:00,9.3,74,0.00,0.00,8.6,197,17.3,10.4
2023-09-17T18:00,8.9,78,0.00,0.00,8.6,188,16.9,9.7
2023-09-17T19:00,7.5,81,0.00,0.00,8.3,155,15.8,9.6
2023-09-17T20:00,7.1,73,0.00,0.00,8.6,148,15.8,9.6
2023-09-17T21:00,7.9,69,0.00,0.00,7.2,141,15.1,9.5
2023-09-17T22:00,9.0,69,0.00,0.00,6.5,97,14.0,9.3
2023-09-17T23:00,7.9,71,0.00,0.00,6.1,74,12.6,9.6
2023-09-18T00:00,7.4,70,0.00,0.00,6.1,68,12.6,9.7
2023-09-18T01:00,6.5,68,0.00,0.00,5.4,69,12.2,9.7
2023-09-18T02:00,6.8,70,0.00,0.00,5.4,55,11.9,9.4
2023-09-18T03:00,6.0,75,0.00,0.00,6.1,47,12.2,9.2
2023-09-18T04:00,6.9,77,0.00,0.00,6.1,38,11.9,9.1
2023-09-18T05:00,7.1,78,0.00,0.00,6.5,43,12.6,9.1
2023-09-18T06:00,6.7,74,0.00,0.00,7.9,46,14.0,9.6
2023-09-18T07:00,8.9,68,0.00,0.00,7.9,46,14.4,10.3
2023-09-18T08:00,11.0,62,0.00,0.00,7.2,43,15.8,11.0
2023-09-18T09:00,13.1,55,0.00,0.00,6.8,112,17.3,11.5
2023-09-18T10:00,13.8,59,0.00,0.00,6.5,348,17.6,12.0
2023-09-18T11:00,15.6,57,0.00,0.00,6.1,353,16.2,12.4
2023-09-18T12:00,14.4,57,0.00,0.00,5.4,347,14.4,12.9
2023-09-18T13:00,15.0,57,0.00,0.00,4.7,354,13.0,12.8
2023-09-18T14:00,16.0,59,0.00,0.00,4.0,341,10.8,12.7
2023-09-18T15:00,16.3,63,0.00,0.00,5.4,15,10.8,12.5
2023-09-18T16:00,14.5,66,0.00,0.00,8.6,49,16.2,12.0
2023-09-18T17:00,14.3,68,0.00,0.00,9.0,68,18.7,11.8
2023-09-18T18:00,13.4,67,0.00,0.00,10.4,64,21.2,11.2
2023-09-18T19:00,14.4,63,0.00,0.00,14.0,119,27.7,11.3
2023-09-18T20:00,11.7,61,0.00,0.00,18.7,130,36.0,11.2
2023-09-18T21:00,12.5,59,0.00,0.00,27.0,124,52.2,11.3
2023-09-18T22:00,15.1,60,0.00,0.00,22.0,121,53.6,11.1
2023-09-18T23:00,13.7,61,0.00,0.00,21.2,117,46.1,11.1
2023-09-19T00:00,14.6,60,0.00,0.00,28.4,120,56.5,11.1
2023-09-19T01:00,13.9,60,0.00,0.00,25.9,123,55.8,11.0
2023-09-19T02:00,12.2,64,0.00,0.00,25.2,121,50.8,11.2
2023-09-19T03:00,13.4,69,0.00,0.00,26.6,125,55.1,10.9
2023-09-19T04:00,12.8,83,0.30,0.00,23.4,123,51.5,11.0
2023-09-19T05:00,12.4,86,0.40,0.00,25.9,131,49.7,11.1
2023-09-19T06:00,14.1,73,0.00,0.00,27.7,122,54.4,11.1
2023-09-19T07:00,14.5,72,0.00,0.00,26.6,120,53.3,11.3
2023-09-19T08:00,14.4,71,0.00,0.00,25.6,120,51.5,11.6
2023-09-19T09:00,14.5,71,0.00,0.00,23.8,119,47.2,12.0
2023-09-19T10:00,16.5,70,0.00,0.00,23.8,120,45.7,12.6
2023-09-19T11:00,16.7,70,0.00,0.00,21.2,125,45.7,12.6
2023-09-19T12:00,17.4,68,0.00,0.00,21.2,124,43.9,13.6
2023-09-19T13:00,17.4,68,0.00,0.00,16.9,112,41.0,13.5
2023-09-19T14:00,17.4,67,0.00,0.00,19.1,121,37.8,12.9
2023-09-19T15:00,16.9,67,0.00,0.00,19.4,119,39.6,12.9
2023-09-19T16:00,16.8,69,0.00,0.00,17.6,104,38.9,12.3
2023-09-19T17:00,15.8,71,0.00,0.00,24.5,118,48.2,12.0
2023-09-19T18:00,14.4,83,0.40,0.00,29.5,115,57.2,11.8
2023-09-19T19:00,14.4,81,0.60,0.00,33.5,118,64.4,11.8
2023-09-19T20:00,13.1,85,0.40,0.00,32.8,119,65.5,11.7
2023-09-19T21:00,12.1,81,1.30,0.00,28.8,114,64.4,11.5
2023-09-19T22:00,11.6,86,1.30,0.00,20.2,136,59.0,11.3
2023-09-19T23:00,11.3,90,1.30,0.00,15.1,143,39.6,11.4
2023-09-20T00:00,10.8,92,1.10,0.00,16.2,160,30.6,11.2
2023-09-20T01:00,10.9,93,1.70,0.00,18.0,159,35.3,11.1
2023-09-20T02:00,10.3,93,1.40,0.00,15.5,167,34.6,11.1
2023-09-20T03:00,10.2,90,0.80,0.00,14.0,143,34.6,11.0
2023-09-20T04:00,9.8,89,0.30,0.00,12.2,97,28.1,11.0
2023-09-20T05:00,10.0,86,0.10,0.00,19.4,113,39.2,10.8
2023-09-20T06:00,10.2,79,0.00,0.00,18.7,108,37.4,10.7
2023-09-20T07:00,10.5,77,0.00,0.00,23.4,105,46.1,10.7
2023-09-20T08:00,10.6,72,0.00,0.00,22.3,106,47.5,10.8
2023-09-20T09:00,11.0,70,0.00,0.00,21.6,112,46.8,11.0
2023-09-20T10:00,11.1,70,0.00,0.00,20.9,114,43.6,10.8
2023-09-20T11:00,10.3,73,0.00,0.00,22.7,114,45.0,10.5
2023-09-20T12:00,10.4,74,0.00,0.00,24.1,115,47.5,10.8
2023-09-20T13:00,10.3,77,0.00,0.00,24.1,113,46.8,10.6
2023-09-20T14:00,10.1,81,0.00,0.00,25.2,117,49.7,10.3
2023-09-20T15:00,9.5,89,0.10,0.00,21.2,113,51.1,10.3
2023-09-20T16:00,10.4,91,0.10,0.00,15.5,150,41.4,10.1
2023-09-20T17:00,10.9,93,0.00,0.00,16.6,168,32.0,10.1
2023-09-20T18:00,8.4,90,0.10,0.00,16.6,154,31.3,10.0
2023-09-20T19:00,8.6,90,0.20,0.00,16.9,129,33.1,10.0
2023-09-20T20:00,8.5,87,0.50,0.00,21.2,117,40.7,9.9
2023-09-20T21:00,9.2,81,0.00,0.00,24.1,115,46.4,9.9
2023-09-20T22:00,9.8,76,0.00,0.00,27.4,115,53.3,9.8
2023-09-20T23:00,10.2,72,0.00,0.00,31.0,113,60.1,9.6
2023-09-21T00:00,10.1,71,0.00,0.00,33.8,114,65.5,9.6
2023-09-21T01:00,9.6,70,0.00,0.00,34.6,117,67.3,9.7
2023-09-21T02:00,9.8,72,0.00,0.00,36.0,117,69.8,9.7
2023-09-21T03:00,9.6,68,0.00,0.00,35.6,114,73.4,9.6
2023-09-21T04:00,9.6,69,0.00,0.00,37.8,117,73.1,9.6
2023-09-21T05:00,10.0,71,0.00,0.00,37.8,116,74.2,9.7
2023-09-21T06:00,9.2,71,0.00,0.00,37.1,116,73.4,9.6
2023-09-21T07:00,9.2,72,0.00,0.00,35.3,116,71.6,9.7
2023-09-21T08:00,10.2,72,0.00,0.00,34.6,118,69.5,9.7
2023-09-21T09:00,9.9,84,0.20,0.00,35.3,116,69.1,9.8
2023-09-21T10:00,10.7,82,0.60,0.00,37.1,115,73.1,9.9
2023-09-21T11:00,10.6,80,0.10,0.00,40.0,117,78.1,9.8
2023-09-21T12:00,11.3,79,0.10,0.00,39.2,118,79.2,10.2
2023-09-21T13:00,11.4,83,0.30,0.00,38.9,118,77.4,10.0
2023-09-21T14:00,11.5,85,0.50,0.00,41.4,118,81.4,9.9
2023-09-21T15:00,11.1,86,2.50,0.00,35.3,117,82.4,9.9
2023-09-21T16:00,10.6,81,0.90,0.00,36.4,125,77.8,10.1
2023-09-21T17:00,11.1,80,0.10,0.00,17.6,138,71.6,10.2
2023-09-21T18:00,11.2,80,0.10,0.00,15.5,174,44.6,10.4
2023-09-21T19:00,10.8,91,0.10,0.00,34.6,198,62.3,10.4
2023-09-21T20:00,11.0,96,0.00,0.00,24.1,201,62.6,10.5
2023-09-21T21:00,11.3,96,0.00,0.00,17.6,197,38.9,10.8
2023-09-21T22:00,11.6,96,0.00,0.00,16.2,191,36.0,10.8
2023-09-21T23:00,11.8,97,0.00,0.00,14.0,194,29.9,10.7
2023-09-22T00:00,11.2,97,0.00,0.00,11.5,188,25.9,10.9
2023-09-22T01:00,10.9,96,0.00,0.00,10.4,188,20.9,10.7
2023-09-22T02:00,10.6,96,0.00,0.00,7.2,181,19.1,10.7
2023-09-22T03:00,11.0,94,0.00,0.00,5.4,16,11.2,10.6
2023-09-22T04:00,11.0,93,0.00,0.00,6.1,31,12.6,10.7
2023-09-22T05:00,11.0,90,0.00,0.00,7.6,27,13.7,10.7
2023-09-22T06:00,10.9,86,0.00,0.00,10.1,39,18.0,10.8
2023-09-22T07:00,11.2,84,0.00,0.00,11.2,38,20.5,10.9
2023-09-22T08:00,11.6,88,0.20,0.00,10.8,37,22.0,11.0
2023-09-22T09:00,11.8,94,0.60,0.00,14.0,39,24.8,11.0
2023-09-22T10:00,11.9,96,2.30,0.00,13.7,34,25.6,11.0
2023-09-22T11:00,11.6,96,1.80,0.00,17.6,38,32.8,11.0
2023-09-22T12:00,12.0,97,0.70,0.00,14.4,35,29.9,11.1
2023-09-22T13:00,11.4,97,0.20,0.00,16.9,39,31.3,10.9
2023-09-22T14:00,11.5,96,0.30,0.00,15.1,38,31.3,10.9
2023-09-22T15:00,10.9,96,1.10,0.00,19.8,25,36.4,10.8
2023-09-22T16:00,10.7,97,1.70,0.00,18.7,25,38.9,10.7
2023-09-22T17:00,10.8,96,1.50,0.00,21.6,28,41.8,10.6
2023-09-22T18:00,10.8,93,0.00,0.00,20.9,38,41.4,10.5
2023-09-22T19:00,11.0,89,0.00,0.00,17.6,41,38.5,10.3
2023-09-22T20:00,10.8,89,0.00,0.00,16.2,33,33.8,10.2
2023-09-22T21:00,10.2,93,0.00,0.00,13.7,7,24.5,10.2
2023-09-22T22:00,9.7,92,0.00,0.00,13.7,8,25.6,10.3
2023-09-22T23:00,10.0,93,0.00,0.00,10.8,16,24.8,10.2
2023-09-23T00:00,10.1,95,0.00,0.00,8.3,35,19.8,10.4
2023-09-23T01:00,10.5,97,0.00,0.00,9.0,47,16.9,10.1
2023-09-23T02:00,10.5,98,0.00,0.00,6.1,39,16.9,10.1
2023-09-23T03:00,10.0,97,0.00,0.00,6.8,64,13.0,9.9
2023-09-23T04:00,9.9,98,0.00,0.00,6.8,68,13.7,9.7
2023-09-23T05:00,9.7,98,0.00,0.00,7.6,82,13.7,9.5
2023-09-23T06:00,10.0,96,0.00,0.00,6.1,106,11.2,9.8
2023-09-23T07:00,10.8,92,0.00,0.00,5.0,84,10.4,10.4
2023-09-23T08:00,11.4,89,0.00,0.00,5.8,54,11.5,11.1
2023-09-23T09:00,12.0,88,0.00,0.00,5.0,24,11.9,11.3
2023-09-23T10:00,11.7,87,0.00,0.00,3.6,357,11.5,11.3
2023-09-23T11:00,11.7,83,0.00,0.00,3.2,350,9.7,11.7
2023-09-23T12:00,11.5,84,0.00,0.00,4.3,322,10.4,12.3
2023-09-23T13:00,11.9,85,0.00,0.00,7.9,16,16.6,11.9
2023-09-23T14:00,11.9,85,0.00,0.00,8.6,44,18.4,11.8
2023-09-23T15:00,10.8,84,0.00,0.00,10.1,44,19.8,11.3
2023-09-23T16:00,10.2,83,0.00,0.00,9.7,45,19.8,11.0
2023-09-23T17:00,9.4,86,0.00,0.00,6.1,39,17.6,10.5
2023-09-23T18:00,9.1,87,0.00,0.00,6.8,46,11.5,10.3
2023-09-23T19:00,8.7,87,0.00,0.00,6.8,47,11.9,10.2
2023-09-23T20:00,8.3,88,0.00,0.00,7.2,44,12.2,10.2
2023-09-23T21:00,8.3,88,0.00,0.00,5.8,41,10.8,9.8
2023-09-23T22:00,8.8,89,0.00,0.00,5.0,47,10.4,9.4
2023-09-23T23:00,7.5,86,0.00,0.00,11.2,173,20.5,9.5
2023-09-24T00:00,7.8,90,0.40,0.00,15.1,167,27.7,9.8
2023-09-24T01:00,10.9,89,0.00,0.00,15.1,161,28.8,10.0
2023-09-24T02:00,10.5,92,0.30,0.00,17.3,158,32.4,10.1
2023-09-24T03:00,10.8,94,4.60,0.00,22.0,161,42.5,10.2
2023-09-24T04:00,11.0,94,4.10,0.00,25.2,187,56.5,10.3
2023-09-24T05:00,10.6,96,2.70,0.00,28.4,204,64.4,10.4
2023-09-24T06:00,11.0,94,0.00,0.00,28.8,200,52.6,10.6
2023-09-24T07:00,10.9,95,1.60,0.00,28.8,194,52.9,10.8
2023-09-24T08:00,11.1,95,0.60,0.00,23.8,195,52.2,11.0
2023-09-24T09:00,11.1,88,0.90,0.00,31.3,214,55.8,10.9
2023-09-24T10:00,11.2,87,0.00,0.00,33.5,203,60.1,10.9
2023-09-24T11:00,11.2,94,1.00,0.00,33.1,201,60.5,10.9
2023-09-24T12:00,11.4,94,2.00,0.00,32.0,205,59.4,11.2
2023-09-24T13:00,10.7,94,1.10,0.00,32.0,205,58.3,11.1
2023-09-24T14:00,10.2,94,0.60,0.00,31.7,208,58.7,10.9
2023-09-24T15:00,10.5,93,1.00,0.00,34.2,203,66.6,10.8
2023-09-24T16:00,10.2,89,0.20,0.00,32.8,214,60.8,10.7
2023-09-24T17:00,10.1,87,0.00,0.00,29.9,208,58.0,10.6
2023-09-24T18:00,9.7,84,0.10,0.00,26.6,208,52.9,10.4
2023-09-24T19:00,9.8,84,0.10,0.00,25.2,211,47.9,10.3
2023-09-24T20:00,10.3,78,0.00,0.00,23.8,208,45.0,10.1
2023-09-24T21:00,9.9,81,0.00,0.00,18.7,183,40.3,9.9
2023-09-24T22:00,10.5,79,0.00,0.00,15.5,168,36.0,9.9
2023-09-24T23:00,10.5,74,0.00,0.00,14.4,161,30.2,9.9
2023-09-25T00:00,10.1,75,0.00,0.00,13.3,169,25.2,10.1
2023-09-25T01:00,9.0,66,0.00,0.00,12.6,161,24.5,10.0
2023-09-25T02:00,9.0,62,0.00,0.00,12.6,161,24.5,10.0
2023-09-25T03:00,8.8,65,0.20,0.00,7.2,126,14.8,9.9
2023-09-25T04:00,8.2,71,0.00,0.00,7.9,47,16.9,10.0
2023-09-25T05:00,9.7,65,0.00,0.00,11.2,147,22.0,10.0
2023-09-25T06:00,9.7,65,0.00,0.00,14.8,158,29.5,10.0
2023-09-25T07:00,10.0,76,0.10,0.00,14.4,157,31.0,10.2
2023-09-25T08:00,13.0,85,0.30,0.00,11.5,142,27.7,10.3
2023-09-25T09:00,11.9,79,0.40,0.00,14.4,128,29.2,10.6
2023-09-25T10:00,12.7,74,0.10,0.00,20.2,152,38.5,10.7
2023-09-25T11:00,13.2,82,0.30,0.00,26.6,161,49.3,10.8
2023-09-25T12:00,13.3,87,0.80,0.00,26.6,162,49.7,11.1
2023-09-25T13:00,14.6,92,2.10,0.00,28.1,165,54.4,11.2
2023-09-25T14:00,12.9,91,1.90,0.00,26.3,163,52.9,11.3
2023-09-25T15:00,13.0,86,2.00,0.00,32.4,194,58.3,11.3
2023-09-25T16:00,14.1,89,0.00,0.00,30.2,194,60.5,11.5
2023-09-25T17:00,14.6,87,0.00,0.00,23.8,182,54.4,11.4
2023-09-25T18:00,14.4,80,0.00,0.00,22.7,181,42.8,11.4
2023-09-25T19:00,13.9,86,0.00,0.00,26.6,185,49.3,11.5
2023-09-25T20:00,13.3,83,0.00,0.00,28.8,184,52.6,11.6
2023-09-25T21:00,13.7,84,0.00,0.00,31.3,195,57.6,11.6
2023-09-25T22:00,14.0,85,0.00,0.00,30.6,196,56.9,11.5
2023-09-25T23:00,13.9,89,0.10,0.00,29.9,195,55.4,11.5
2023-09-26T00:00,13.2,90,0.30,0.00,29.5,187,55.1,11.7
2023-09-26T01:00,13.6,90,0.00,0.00,30.6,195,56.2,11.7
2023-09-26T02:00,13.6,88,0.00,0.00,31.7,189,57.6,11.7
2023-09-26T03:00,13.3,86,0.00,0.00,32.8,199,59.8,11.7
2023-09-26T04:00,13.2,90,0.00,0.00,33.5,206,64.8,11.7
2023-09-26T05:00,13.4,90,0.00,0.00,36.0,197,64.4,11.7
2023-09-26T06:00,13.4,88,0.00,0.00,39.2,199,70.9,11.7
2023-09-26T07:00,13.5,90,0.00,0.00,36.7,202,70.6,11.8
2023-09-26T08:00,13.8,90,0.00,0.00,35.3,207,65.9,11.8
2023-09-26T09:00,13.3,91,0.00,0.00,35.3,199,65.5,12.0
2023-09-26T10:00,12.9,91,0.00,0.00,34.9,196,63.0,12.0
2023-09-26T11:00,12.5,91,0.40,0.00,34.2,199,62.6,11.8
2023-09-26T12:00,12.6,92,1.50,0.00,33.8,191,65.5,12.1
2023-09-26T13:00,13.3,83,0.20,0.00,33.5,193,61.2,12.2
2023-09-26T14:00,13.3,80,0.00,0.00,29.9,194,60.1,12.4
2023-09-26T15:00,14.2,73,0.00,0.00,27.4,193,53.6,12.3
2023-09-26T16:00,15.0,73,0.00,0.00,24.5,189,49.0,12.2
2023-09-26T17:00,14.5,72,0.00,0.00,22.3,185,44.3,12.2
2023-09-26T18:00,14.8,71,0.00,0.00,20.9,185,40.3,12.0
2023-09-26T19:00,13.9,70,0.00,0.00,19.4,178,38.5,12.0
2023-09-26T20:00,13.6,70,0.00,0.00,15.5,172,35.6,11.5
2023-09-26T21:00,13.6,71,0.00,0.00,13.3,153,27.7,11.1
2023-09-26T22:00,12.6,72,0.00,0.00,11.2,132,24.5,10.9
2023-09-26T23:00,13.7,71,0.00,0.00,10.8,113,20.5,11.0
2023-09-27T00:00,15.0,70,0.00,0.00,11.9,99,22.7,11.1
2023-09-27T01:00,12.8,68,0.00,0.00,15.5,116,31.0,11.0
2023-09-27T02:00,14.8,68,0.00,0.00,14.4,131,31.0,10.9
2023-09-27T03:00,14.6,67,0.00,0.00,13.0,134,27.0,11.0
2023-09-27T04:00,13.8,66,0.00,0.00,14.0,143,28.1,11.0
2023-09-27T05:00,13.8,67,0.00,0.00,16.6,147,32.8,11.0
2023-09-27T06:00,14.3,69,0.00,0.00,19.4,149,36.7,11.1
2023-09-27T07:00,14.3,70,0.00,0.00,20.9,159,39.6,11.4
2023-09-27T08:00,14.9,69,0.00,0.00,22.7,164,42.5,11.8
2023-09-27T09:00,15.6,69,0.00,0.00,23.0,170,44.3,12.7
2023-09-27T10:00,16.0,65,0.00,0.00,25.2,192,46.1,12.9
2023-09-27T11:00,15.5,71,0.00,0.00,20.9,191,46.4,12.5
2023-09-27T12:00,14.6,72,0.00,0.00,19.4,192,38.2,12.2
2023-09-27T13:00,14.2,77,0.00,0.00,19.8,197,36.7,12.2
2023-09-27T14:00,13.9,86,0.00,0.00,18.7,202,36.0,12.1
2023-09-27T15:00,12.9,84,0.00,0.00,16.6,208,32.4,11.9
2023-09-27T16:00,12.4,93,0.00,0.00,21.2,235,38.2,11.8
2023-09-27T17:00,12.2,91,0.00,0.00,19.1,218,37.1,11.5
2023-09-27T18:00,12.0,93,0.00,0.00,17.3,217,32.8,11.7
2023-09-27T19:00,11.5,92,0.00,0.00,14.4,207,31.7,11.6
2023-09-27T20:00,11.3,91,0.00,0.00,16.9,204,30.2,11.6
2023-09-27T21:00,11.2,93,0.00,0.00,18.0,213,33.1,11.3
2023-09-27T22:00,11.2,96,0.20,0.00,15.1,213,32.4,11.2
2023-09-27T23:00,10.9,98,0.40,0.00,12.2,224,29.9,11.3
2023-09-28T00:00,10.5,94,0.00,0.00,9.4,206,23.4,11.3
2023-09-28T01:00,10.5,92,0.00,0.00,7.9,184,16.9,11.1
2023-09-28T02:00,10.1,92,0.00,0.00,8.6,169,15.8,11.1
2023-09-28T03:00,10.2,93,0.00,0.00,12.6,183,23.0,10.9
2023-09-28T04:00,9.1,93,0.00,0.00,9.4,184,23.8,10.9
2023-09-28T05:00,10.9,90,0.00,0.00,7.9,152,17.3,10.9
2023-09-28T06:00,9.5,89,0.00,0.00,9.7,165,18.7,10.9
2023-09-28T07:00,10.1,85,0.00,0.00,7.6,173,18.7,11.1
2023-09-28T08:00,11.3,84,0.00,0.00,6.5,9,14.4,11.4
2023-09-28T09:00,13.7,80,0.00,0.00,6.5,2,16.9,11.6
2023-09-28T10:00,13.8,68,0.00,0.00,14.4,139,28.4,11.9
2023-09-28T11:00,14.8,66,0.00,0.00,16.2,137,32.0,12.0
2023-09-28T12:00,15.1,63,0.00,0.00,20.5,137,39.6,11.9
2023-09-28T13:00,14.9,61,0.00,0.00,22.0,140,42.1,11.9
2023-09-28T14:00,16.4,62,0.00,0.00,22.0,139,43.6,11.7
2023-09-28T15:00,15.6,64,0.00,0.00,22.3,139,44.3,11.9
2023-09-28T16:00,16.8,66,0.00,0.00,29.2,154,54.7,11.9
2023-09-28T17:00,16.2,71,0.00,0.00,29.2,155,58.3,11.8
2023-09-28T18:00,16.5,71,0.00,0.00,26.3,160,52.6,11.7
2023-09-28T19:00,16.7,72,0.00,0.00,31.7,158,59.4,11.8
2023-09-28T20:00,16.2,76,0.10,0.00,29.2,165,59.0,11.8
2023-09-28T21:00,15.1,80,0.20,0.00,27.7,161,54.0,11.6
2023-09-28T22:00,14.1,91,1.70,0.00,27.0,160,53.3,11.8
2023-09-28T23:00,13.8,89,0.80,0.00,29.2,190,53.3,11.9
2023-09-29T00:00,13.9,92,0.10,0.00,29.2,192,58.3,12.0
2023-09-29T01:00,13.8,91,0.10,0.00,28.4,193,52.9,11.9
2023-09-29T02:00,13.5,95,0.60,0.00,29.2,194,53.3,11.9
2023-09-29T03:00,13.6,92,0.00,0.00,29.2,193,55.8,11.8
2023-09-29T04:00,13.5,94,0.20,0.00,34.6,200,62.3,11.8
2023-09-29T05:00,13.1,94,0.00,0.00,27.7,202,61.9,11.6
2023-09-29T06:00,12.0,93,0.00,0.00,26.6,198,51.8,11.6
2023-09-29T07:00,11.8,94,0.10,0.00,27.7,195,51.1,11.6
2023-09-29T08:00,11.8,94,0.10,0.00,24.5,196,52.2,11.6
2023-09-29T09:00,11.9,92,0.10,0.00,20.9,195,45.0,11.4
2023-09-29T10:00,12.6,93,0.10,0.00,21.2,189,39.2,11.6
2023-09-29T11:00,13.6,95,0.10,0.00,21.6,196,40.3,11.6
2023-09-29T12:00,14.0,96,0.10,0.00,17.3,190,37.8,11.9
2023-09-29T13:00,14.0,97,0.30,0.00,16.6,186,31.7,11.8
2023-09-29T14:00,12.9,97,0.80,0.00,16.2,193,30.2,11.7
2023-09-29T15:00,12.3,94,0.50,0.00,15.8,173,33.1,11.5
2023-09-29T16:00,11.9,93,0.10,0.00,14.4,167,29.2,11.2
2023-09-29T17:00,12.0,93,0.20,0.00,12.2,166,25.9,10.8
2023-09-29T18:00,11.3,93,0.40,0.00,10.4,168,22.7,10.8
2023-09-29T19:00,11.1,93,0.10,0.00,9.7,166,19.1,10.6
2023-09-29T20:00,10.8,92,0.00,0.00,6.8,169,17.6,10.4
